Year,Month,Day,Hour,Minute,EMASignal,isPivot,CHOCH_pattern_detected,fibonacci_signal,SL,TP,MinSwing,MaxSwing,LBD_detected,LBH_detected,SR_signal,isBreakOut,candlestick_signal,result,signal1,buy_signal,Position,sell_signal,fractal_high,fractal_low,buy_signal1,sell_signal1,fractals_high,fractals_low,VSignal,PriceSignal,TotSignal,SLSignal,grid_signal,ordersignal,SLSignal_heiken,EMASignal1,long_signal,martiangle_signal,Candle_direction
2022,6,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,6,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,6,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,6,28,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,28,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,0,0,0,0,0,0,0.0,0,0,2,0
2022,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,6,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,29,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,6,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,6,29,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,6,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,6,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,6,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,True,True,False,True,True,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,30,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,6,30,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,30,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,30,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,30,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,30,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,6,30,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,False,True,False,True,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,6,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,6,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,6,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,6,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,6,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,6,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,6,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,1,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,7,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,7,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,3,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,True,True,False,False,True,1,0,0,0,0,1,108.3499984741211,0,0,1,1
2022,7,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,True,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,1,108.9800033569336,0,0,2,0
2022,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,5,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,5,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,0,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,7,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,7,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,6,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,1,99.44999694824219,0,0,2,0
2022,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,7,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,True,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,0
2022,7,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,7,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,True,True,False,True,True,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,8,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,True,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,1,0,0,0,0,0,0.0,0,0,1,0
2022,7,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,True,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,1,1
2022,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,2,0
2022,7,8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,True,False,True,False,True,False,0,0,0,0,0,0,0.0,0,0,2,1
2022,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,True,True,False,False,True,1,0,0,0,0,0,0.0,0,0,2,1
2022,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,1.0,False,False,False,True,False,False,False,1,0,0,0,0,0,0.0,0,0,2,0
2022,7,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
2022,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,True,True,False,False,True,0,0,0,0,0,0,0.0,0,0,2,0
2022,7,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,False,False,False,True,False,False,False,0,0,0,0,0,0,0.0,0,0,1,1
